orig_country,dest_ct,visitor_flows,ct_lng,ct_lat,date_range
CA,06037461901,4,-118.1488731283235,34.154451948742,01/13/20 - 01/19/20
CA,06037463000,14,-118.07517911510122,34.15522474375101,01/13/20 - 01/19/20
MX,06037463000,6,-118.07517911510122,34.15522474375101,01/13/20 - 01/19/20
CA,06037463102,8,-118.08108125343459,34.13742512268626,01/13/20 - 01/19/20
IN,06037463102,4,-118.08108125343459,34.13742512268626,01/13/20 - 01/19/20
CA,06037463602,8,-118.14589291040386,34.140804658062535,01/13/20 - 01/19/20
CN,06037463602,4,-118.14589291040386,34.140804658062535,01/13/20 - 01/19/20
IN,06037463602,10,-118.14589291040386,34.140804658062535,01/13/20 - 01/19/20
KR,06037463602,4,-118.14589291040386,34.140804658062535,01/13/20 - 01/19/20
MX,06037463602,4,-118.14589291040386,34.140804658062535,01/13/20 - 01/19/20
TW,06037463602,4,-118.14589291040386,34.140804658062535,01/13/20 - 01/19/20
CA,06037481402,8,-118.09295353528229,34.08305720888861,01/13/20 - 01/19/20
CN,06037481402,8,-118.09295353528229,34.08305720888861,01/13/20 - 01/19/20
CA,06037481714,8,-118.12900080940796,34.064305951852226,01/13/20 - 01/19/20
CN,06037481714,20,-118.12900080940796,34.064305951852226,01/13/20 - 01/19/20
CA,06037482800,4,-118.11490674316296,34.03694454636896,01/13/20 - 01/19/20
MX,06037482800,16,-118.11490674316296,34.03694454636896,01/13/20 - 01/19/20
CA,06037504001,4,-118.01533932582632,33.908244726808206,01/13/20 - 01/19/20
ID,06037504001,18,-118.01533932582632,33.908244726808206,01/13/20 - 01/19/20
TW,06037504001,8,-118.01533932582632,33.908244726808206,01/13/20 - 01/19/20
CA,06037530003,4,-118.0889923535075,34.02862615077577,01/13/20 - 01/19/20
MX,06037530003,12,-118.0889923535075,34.02862615077577,01/13/20 - 01/19/20
SV,06037530003,4,-118.0889923535075,34.02862615077577,01/13/20 - 01/19/20
TZ,06037530003,4,-118.0889923535075,34.02862615077577,01/13/20 - 01/19/20
CA,06037532400,12,-118.21185871733913,34.00227447877598,01/13/20 - 01/19/20
HN,06037532400,8,-118.21185871733913,34.00227447877598,01/13/20 - 01/19/20
MX,06037532400,30,-118.21185871733913,34.00227447877598,01/13/20 - 01/19/20
CA,06037540203,4,-118.20438895858142,33.92750947137516,01/13/20 - 01/19/20
CA,06037542602,4,-118.22629975896713,33.899611467640085,01/13/20 - 01/19/20
MX,06037542602,4,-118.22629975896713,33.899611467640085,01/13/20 - 01/19/20
CA,06037543802,4,-118.26972054996746,33.82935094550585,01/13/20 - 01/19/20
CA,06037543903,4,-118.25718913428592,33.828908611068464,01/13/20 - 01/19/20
CL,06037543903,4,-118.25718913428592,33.828908611068464,01/13/20 - 01/19/20
CA,06037553701,4,-118.17806379984772,33.90415927785128,01/13/20 - 01/19/20
CA,06037554522,4,-118.09264306022241,33.85244733224604,01/13/20 - 01/19/20
MX,06037554522,4,-118.09264306022241,33.85244733224604,01/13/20 - 01/19/20
CA,06037555103,8,-118.06554005709414,33.842445883744304,01/13/20 - 01/19/20
CA,06037572002,4,-118.1916369903201,33.823080437927416,01/13/20 - 01/19/20
PH,06037572002,4,-118.1916369903201,33.823080437927416,01/13/20 - 01/19/20
CA,06037574400,4,-118.10194473019963,33.80342721326796,01/13/20 - 01/19/20
PH,06037574400,4,-118.10194473019963,33.80342721326796,01/13/20 - 01/19/20
CA,06037576401,4,-118.17850583155366,33.77897403880862,01/13/20 - 01/19/20
CA,06037576602,5,-118.17831932105076,33.74950964868847,01/13/20 - 01/19/20
CA,06037577504,4,-118.12770570634859,33.741546684685304,01/13/20 - 01/19/20
CA,06037599000,7,-118.32874435853702,33.34284557427122,01/13/20 - 01/19/20
CA,06037600702,8,-118.33220918785742,33.95019323729842,01/13/20 - 01/19/20
MX,06037600702,13,-118.33220918785742,33.95019323729842,01/13/20 - 01/19/20
CA,06037600902,4,-118.35225681274457,33.9720411010287,01/13/20 - 01/19/20
CA,06037601100,4,-118.3482313167904,33.94908177614711,01/13/20 - 01/19/20
CA,06037601501,4,-118.36334615062773,33.943651343638834,01/13/20 - 01/19/20
MX,06037601501,4,-118.36334615062773,33.943651343638834,01/13/20 - 01/19/20
CA,06037602302,4,-118.37430207940851,33.90511743657335,01/13/20 - 01/19/20
EG,06037602302,4,-118.37430207940851,33.90511743657335,01/13/20 - 01/19/20
KR,06037602302,4,-118.37430207940851,33.90511743657335,01/13/20 - 01/19/20
MX,06037602302,4,-118.37430207940851,33.90511743657335,01/13/20 - 01/19/20
SG,06037602302,4,-118.37430207940851,33.90511743657335,01/13/20 - 01/19/20
CA,06037602507,4,-118.33084050010382,33.903737923996026,01/13/20 - 01/19/20
CA,06037602600,8,-118.31924088622173,33.91040735417821,01/13/20 - 01/19/20
CA,06037602700,4,-118.31748820279351,33.923416532993535,01/13/20 - 01/19/20
MX,06037602700,4,-118.31748820279351,33.923416532993535,01/13/20 - 01/19/20
CA,06037602900,4,-118.30444098187104,33.908965875579945,01/13/20 - 01/19/20
MX,06037602900,8,-118.30444098187104,33.908965875579945,01/13/20 - 01/19/20
CA,06037603400,4,-118.31343431874349,33.89347186168243,01/13/20 - 01/19/20
CA,06037603801,4,-118.34809625946544,33.898539215939,01/13/20 - 01/19/20
MX,06037603801,4,-118.34809625946544,33.898539215939,01/13/20 - 01/19/20
CA,06037620102,4,-118.4180630535459,33.92019353627574,01/13/20 - 01/19/20
CA,06037620521,5,-118.36562038777862,33.87648202132566,01/13/20 - 01/19/20
CA,06037621102,4,-118.38837865496791,33.86002571628592,01/13/20 - 01/19/20
CA,06037621201,8,-118.38277317800781,33.849625634068545,01/13/20 - 01/19/20
CA,06037650200,4,-118.33185433568252,33.86280693175776,01/13/20 - 01/19/20
CA,06037650901,8,-118.31813012017327,33.838236904198325,01/13/20 - 01/19/20
CN,06037650901,4,-118.31813012017327,33.838236904198325,01/13/20 - 01/19/20
JP,06037650901,8,-118.31813012017327,33.838236904198325,01/13/20 - 01/19/20
MX,06037650901,16,-118.31813012017327,33.838236904198325,01/13/20 - 01/19/20
PH,06037650901,4,-118.31813012017327,33.838236904198325,01/13/20 - 01/19/20
TT,06037650901,4,-118.31813012017327,33.838236904198325,01/13/20 - 01/19/20
CA,06037670602,8,-118.3701751402538,33.740212534837326,01/13/20 - 01/19/20
CN,06037670602,4,-118.3701751402538,33.740212534837326,01/13/20 - 01/19/20
JP,06037670602,4,-118.3701751402538,33.740212534837326,01/13/20 - 01/19/20
KR,06037670602,4,-118.3701751402538,33.740212534837326,01/13/20 - 01/19/20
MX,06037670602,4,-118.3701751402538,33.740212534837326,01/13/20 - 01/19/20
TH,06037670602,4,-118.3701751402538,33.740212534837326,01/13/20 - 01/19/20
CA,06037701501,4,-118.4904211635826,34.02815672852601,01/13/20 - 01/19/20
CA,06037702102,10,-118.48053999272203,34.00046098869318,01/13/20 - 01/19/20
CA,06037800324,4,-118.78018976331872,34.15083635783311,01/13/20 - 01/19/20
ZA,06037800324,4,-118.78018976331872,34.15083635783311,01/13/20 - 01/19/20
CA,06037800327,4,-118.74477812856757,34.1560198198166,01/13/20 - 01/19/20
CA,06037800408,5,-118.80580634090522,34.02229314715642,01/13/20 - 01/19/20
KR,06037800408,4,-118.80580634090522,34.02229314715642,01/13/20 - 01/19/20
CA,06037901209,20,-118.58085938090937,34.76040425038264,01/13/20 - 01/19/20
MX,06037901209,8,-118.58085938090937,34.76040425038264,01/13/20 - 01/19/20
CA,06037980015,4,-118.29319018354595,33.776524222885634,01/13/20 - 01/19/20
MX,06037980015,4,-118.29319018354595,33.776524222885634,01/13/20 - 01/19/20
CA,06039000503,4,-120.17342634293308,36.97035053977871,01/13/20 - 01/19/20
MX,06039000503,4,-120.17342634293308,36.97035053977871,01/13/20 - 01/19/20
CA,06039001000,4,-119.98771732428254,36.8808588782993,01/13/20 - 01/19/20
CA,06041125000,4,-122.50621831226618,37.88853952203321,01/13/20 - 01/19/20
JP,06041125000,4,-122.50621831226618,37.88853952203321,01/13/20 - 01/19/20
SG,06041125000,4,-122.50621831226618,37.88853952203321,01/13/20 - 01/19/20
CA,06045010500,4,-123.80242787752081,39.430462088439256,01/13/20 - 01/19/20
CA,06053010501,8,-121.62245613313264,36.79084642840911,01/13/20 - 01/19/20
MX,06053010501,8,-121.62245613313264,36.79084642840911,01/13/20 - 01/19/20
CA,06053011202,4,-121.23967973696449,36.33025958137719,01/13/20 - 01/19/20
MX,06053011202,8,-121.23967973696449,36.33025958137719,01/13/20 - 01/19/20
CA,06053014500,21,-121.63672359856822,36.648371775439855,01/13/20 - 01/19/20
MX,06053014500,20,-121.63672359856822,36.648371775439855,01/13/20 - 01/19/20
CA,06055200202,4,-122.28808498550632,38.2952579283321,01/13/20 - 01/19/20
MX,06055200202,8,-122.28808498550632,38.2952579283321,01/13/20 - 01/19/20
CA,06055201003,4,-122.22979604893719,38.23000771793926,01/13/20 - 01/19/20
MX,06055201003,10,-122.22979604893719,38.23000771793926,01/13/20 - 01/19/20
CA,06057001206,8,-120.18001092518513,39.337466526589665,01/13/20 - 01/19/20
CN,06057001206,4,-120.18001092518513,39.337466526589665,01/13/20 - 01/19/20
MX,06057001206,8,-120.18001092518513,39.337466526589665,01/13/20 - 01/19/20
CA,06059001303,4,-117.95116709923892,33.92090135719235,01/13/20 - 01/19/20
CA,06059011502,4,-117.88912577868395,33.87071345442088,01/13/20 - 01/19/20
CA,06059011721,4,-117.87298766467484,33.87038284662461,01/13/20 - 01/19/20
MX,06059011721,16,-117.87298766467484,33.87038284662461,01/13/20 - 01/19/20
CA,06059021813,4,-117.81661172771331,33.85916344963078,01/13/20 - 01/19/20
HN,06059021813,4,-117.81661172771331,33.85916344963078,01/13/20 - 01/19/20
IL,06059021813,4,-117.81661172771331,33.85916344963078,01/13/20 - 01/19/20
MX,06059021813,4,-117.81661172771331,33.85916344963078,01/13/20 - 01/19/20
TW,06059021813,4,-117.81661172771331,33.85916344963078,01/13/20 - 01/19/20
CA,06059021820,4,-117.82825499572662,33.8764200309053,01/13/20 - 01/19/20
MX,06059021820,8,-117.82825499572662,33.8764200309053,01/13/20 - 01/19/20
CA,06059021905,4,-117.77338680377403,33.858438414528514,01/13/20 - 01/19/20
CA,06059032055,4,-117.58449110952263,33.64275943353037,01/13/20 - 01/19/20
CA,06059042201,4,-117.66856650423692,33.460393598672354,01/13/20 - 01/19/20
MX,06059042201,4,-117.66856650423692,33.460393598672354,01/13/20 - 01/19/20
CA,06059042203,4,-117.64914378261179,33.48666914084352,01/13/20 - 01/19/20
CA,06059042326,5,-117.71949997382964,33.5368253890214,01/13/20 - 01/19/20
CA,06059052411,8,-117.7041360574222,33.62367335267292,01/13/20 - 01/19/20
IN,06059052411,4,-117.7041360574222,33.62367335267292,01/13/20 - 01/19/20
MX,06059052411,4,-117.7041360574222,33.62367335267292,01/13/20 - 01/19/20
PH,06059052411,4,-117.7041360574222,33.62367335267292,01/13/20 - 01/19/20
CA,06059052422,4,-117.67877642812611,33.669547133856604,01/13/20 - 01/19/20
MX,06059052422,20,-117.67877642812611,33.669547133856604,01/13/20 - 01/19/20
SA,06059052422,8,-117.67877642812611,33.669547133856604,01/13/20 - 01/19/20
CA,06059062619,4,-117.7681985116518,33.54021893438175,01/13/20 - 01/19/20
MX,06059062619,5,-117.7681985116518,33.54021893438175,01/13/20 - 01/19/20
CA,06059062621,4,-117.74614536829158,33.631102273349335,01/13/20 - 01/19/20
CA,06059062632,4,-117.75565395619195,33.54687729807905,01/13/20 - 01/19/20
MX,06059062632,9,-117.75565395619195,33.54687729807905,01/13/20 - 01/19/20
CA,06059063702,4,-117.9184743120652,33.64691089274066,01/13/20 - 01/19/20
SY,06059063702,8,-117.9184743120652,33.64691089274066,01/13/20 - 01/19/20
CA,06059076201,4,-117.85285843885224,33.837239220063935,01/13/20 - 01/19/20
CA,06059076206,4,-117.84018494427414,33.80564582308669,01/13/20 - 01/19/20
MX,06059076206,4,-117.84018494427414,33.80564582308669,01/13/20 - 01/19/20
PH,06059076206,4,-117.84018494427414,33.80564582308669,01/13/20 - 01/19/20
CA,06059076208,12,-117.8434315436499,33.82259833122408,01/13/20 - 01/19/20
CA,06059087602,4,-117.93996244416714,33.80446909894347,01/13/20 - 01/19/20
MX,06059087602,4,-117.93996244416714,33.80446909894347,01/13/20 - 01/19/20
CA,06059088901,4,-117.96221328137115,33.7606739921383,01/13/20 - 01/19/20
VN,06059088901,5,-117.96221328137115,33.7606739921383,01/13/20 - 01/19/20
CA,06059099223,4,-117.95907011486402,33.737622313990634,01/13/20 - 01/19/20
CR,06059099223,4,-117.95907011486402,33.737622313990634,01/13/20 - 01/19/20
TW,06059099223,4,-117.95907011486402,33.737622313990634,01/13/20 - 01/19/20
VN,06059099223,16,-117.95907011486402,33.737622313990634,01/13/20 - 01/19/20
CA,06059099225,4,-117.95024549876909,33.72334382112976,01/13/20 - 01/19/20
VN,06059099225,4,-117.95024549876909,33.72334382112976,01/13/20 - 01/19/20
CA,06059099234,4,-117.96739863433723,33.70864197392968,01/13/20 - 01/19/20
CA,06059099241,8,-117.98019834581737,33.726422621504554,01/13/20 - 01/19/20
CN,06059099241,4,-117.98019834581737,33.726422621504554,01/13/20 - 01/19/20
TW,06059099241,4,-117.98019834581737,33.726422621504554,01/13/20 - 01/19/20
CA,06059099242,4,-117.98080299546413,33.71917192245082,01/13/20 - 01/19/20
CA,06059099405,4,-118.01531785088736,33.71909563207027,01/13/20 - 01/19/20
MX,06059099405,4,-118.01531785088736,33.71909563207027,01/13/20 - 01/19/20
CA,06059099413,4,-118.00096642454314,33.693314049344174,01/13/20 - 01/19/20
KW,06059099413,4,-118.00096642454314,33.693314049344174,01/13/20 - 01/19/20
VN,06059099413,4,-118.00096642454314,33.693314049344174,01/13/20 - 01/19/20
CA,06059099602,4,-118.02009576722283,33.75166730726555,01/13/20 - 01/19/20
MX,06059099602,4,-118.02009576722283,33.75166730726555,01/13/20 - 01/19/20
CA,06059099605,4,-118.00834002672683,33.73604411726398,01/13/20 - 01/19/20
MX,06059099605,5,-118.00834002672683,33.73604411726398,01/13/20 - 01/19/20
CA,06059099702,4,-117.98536772697643,33.74106356254056,01/13/20 - 01/19/20
TH,06059099702,4,-117.98536772697643,33.74106356254056,01/13/20 - 01/19/20
CA,06061020107,8,-120.0141873299254,39.24969676087756,01/13/20 - 01/19/20
CA,06061020401,4,-121.07707447584316,38.8923192899923,01/13/20 - 01/19/20
CA,06061020717,4,-121.24549465959251,38.75235022055299,01/13/20 - 01/19/20
CA,06061021046,4,-121.30538555675597,38.76536387637251,01/13/20 - 01/19/20
CA,06061021103,4,-121.22797406433337,38.795651663074345,01/13/20 - 01/19/20
CA,06061022002,4,-120.9521900988863,39.065644404689486,01/13/20 - 01/19/20
CA,06061022300,4,-120.17305741479818,39.07187474593999,01/13/20 - 01/19/20
PE,06061022300,4,-120.17305741479818,39.07187474593999,01/13/20 - 01/19/20
CA,06061022800,4,-121.2771145481032,38.78904693035132,01/13/20 - 01/19/20
MX,06061022800,4,-121.2771145481032,38.78904693035132,01/13/20 - 01/19/20
CA,06061023200,12,-121.32603300876792,38.853696542247114,01/13/20 - 01/19/20
MX,06061023200,4,-121.32603300876792,38.853696542247114,01/13/20 - 01/19/20
CA,06065040607,16,-117.54456981422602,34.00455093097763,01/13/20 - 01/19/20
MX,06065040607,20,-117.54456981422602,34.00455093097763,01/13/20 - 01/19/20
CA,06065041408,4,-117.46916057746276,33.90420887642467,01/13/20 - 01/19/20
MX,06065041408,4,-117.46916057746276,33.90420887642467,01/13/20 - 01/19/20
CA,06065041500,4,-117.60151631783313,33.89013612494908,01/13/20 - 01/19/20
CA,06065042728,4,-117.1724335660706,33.73043685903657,01/13/20 - 01/19/20
MX,06065042728,5,-117.1724335660706,33.73043685903657,01/13/20 - 01/19/20
CA,06065043001,4,-117.32889282076022,33.656715908372604,01/13/20 - 01/19/20
CA,06065043317,8,-117.01800739412276,33.698976588463566,01/13/20 - 01/19/20
MX,06065043317,5,-117.01800739412276,33.698976588463566,01/13/20 - 01/19/20
CA,06065043405,8,-116.98651173159088,33.75027993878924,01/13/20 - 01/19/20
MX,06065043405,12,-116.98651173159088,33.75027993878924,01/13/20 - 01/19/20
CA,06065043504,4,-117.02033803512367,33.75391534081842,01/13/20 - 01/19/20
CA,06065044505,4,-116.38742893169254,33.82119668190222,01/13/20 - 01/19/20
CA,06065044522,4,-116.51590404798984,33.95779654890836,01/13/20 - 01/19/20
LA,06065044522,4,-116.51590404798984,33.95779654890836,01/13/20 - 01/19/20
MX,06065044522,8,-116.51590404798984,33.95779654890836,01/13/20 - 01/19/20
CA,06065044602,4,-116.5369071293144,33.8376125009815,01/13/20 - 01/19/20
MX,06065044602,4,-116.5369071293144,33.8376125009815,01/13/20 - 01/19/20
CA,06065044702,5,-116.48729596504977,33.822273737116696,01/13/20 - 01/19/20
MX,06065044702,9,-116.48729596504977,33.822273737116696,01/13/20 - 01/19/20
CA,06065044919,32,-116.36481771945174,33.76533287025804,01/13/20 - 01/19/20
CA,06065044921,12,-116.4039387665866,33.79731915612906,01/13/20 - 01/19/20
MX,06065044921,8,-116.4039387665866,33.79731915612906,01/13/20 - 01/19/20
CA,06065044927,4,-116.32124386011697,33.75094954982754,01/13/20 - 01/19/20
CA,06065044928,8,-116.34239142692653,33.74245473805684,01/13/20 - 01/19/20
CA,06065044929,8,-116.38223381150736,33.748930964352226,01/13/20 - 01/19/20
CA,06065044930,16,-116.36478701198976,33.747265941136426,01/13/20 - 01/19/20
CA,06065045103,58,-116.44450141132663,33.74750245674864,01/13/20 - 01/19/20
MX,06065045103,12,-116.44450141132663,33.74750245674864,01/13/20 - 01/19/20
PH,06065045103,4,-116.44450141132663,33.74750245674864,01/13/20 - 01/19/20
CA,06065045108,4,-116.37372092494806,33.72512888800838,01/13/20 - 01/19/20
MX,06065045108,4,-116.37372092494806,33.72512888800838,01/13/20 - 01/19/20
CA,06065045116,4,-116.39696680098312,33.7157014617401,01/13/20 - 01/19/20
MX,06065045116,4,-116.39696680098312,33.7157014617401,01/13/20 - 01/19/20
CA,06065045117,33,-116.37573160761059,33.716348472483105,01/13/20 - 01/19/20
MX,06065045117,4,-116.37573160761059,33.716348472483105,01/13/20 - 01/19/20
CA,06065045118,14,-116.39041424700467,33.733026097454974,01/13/20 - 01/19/20
MX,06065045118,22,-116.39041424700467,33.733026097454974,01/13/20 - 01/19/20
CA,06065045121,8,-116.28198548562165,33.69072021287432,01/13/20 - 01/19/20
MX,06065045121,17,-116.28198548562165,33.69072021287432,01/13/20 - 01/19/20
CA,06065045122,8,-116.32163786452023,33.718930495271366,01/13/20 - 01/19/20
CA,06065045125,7,-116.33538472759756,33.666154901018565,01/13/20 - 01/19/20
CA,06065045214,4,-116.28535417186136,33.73658379334586,01/13/20 - 01/19/20
CA,06065045215,20,-116.28273052332105,33.71942610651234,01/13/20 - 01/19/20
GT,06065045215,4,-116.28273052332105,33.71942610651234,01/13/20 - 01/19/20
CA,06065045222,15,-116.18098596716528,33.72597376430034,01/13/20 - 01/19/20
MX,06065045222,14,-116.18098596716528,33.72597376430034,01/13/20 - 01/19/20
CA,06065045224,18,-116.257873084175,33.69631050664761,01/13/20 - 01/19/20
CA,06065045228,10,-116.24400545289447,33.80220687271937,01/13/20 - 01/19/20
CA,06065045303,4,-116.2114691006211,33.724748305666104,01/13/20 - 01/19/20
CA,06065045502,4,-116.22786762546612,33.72092951325288,01/13/20 - 01/19/20
MX,06065045502,9,-116.22786762546612,33.72092951325288,01/13/20 - 01/19/20
CA,06065045608,11,-116.25410106623029,33.63811925142755,01/13/20 - 01/19/20
NZ,06065045608,4,-116.25410106623029,33.63811925142755,01/13/20 - 01/19/20
CA,06065045609,8,-116.15206720968672,33.644799096094104,01/13/20 - 01/19/20
CA,06065045706,4,-116.16571684113724,33.67740578282488,01/13/20 - 01/19/20
CA,06065046405,4,-117.27263609898664,33.62055991934219,01/13/20 - 01/19/20
CA,06065047000,4,-114.5618936602306,33.620276224127245,01/13/20 - 01/19/20
CA,06065047201,5,-116.43191686227561,33.917752424836465,01/13/20 - 01/19/20
CA,06065049100,5,-116.23170700127541,33.69278105034119,01/13/20 - 01/19/20
GT,06065049100,4,-116.23170700127541,33.69278105034119,01/13/20 - 01/19/20
CA,06065940400,18,-116.18217809837597,33.70182067369738,01/13/20 - 01/19/20
MX,06065940400,31,-116.18217809837597,33.70182067369738,01/13/20 - 01/19/20
CA,06065940500,12,-116.57380472971168,33.76525122581598,01/13/20 - 01/19/20
NZ,06065940500,4,-116.57380472971168,33.76525122581598,01/13/20 - 01/19/20
CA,06065940600,24,-116.43184845646705,33.82579583084646,01/13/20 - 01/19/20
IL,06065940600,6,-116.43184845646705,33.82579583084646,01/13/20 - 01/19/20
MX,06065940600,8,-116.43184845646705,33.82579583084646,01/13/20 - 01/19/20
CA,06065940900,8,-116.4494688443073,33.779732700616876,01/13/20 - 01/19/20
CA,06065941100,12,-116.46678537508816,33.794181386277806,01/13/20 - 01/19/20
CR,06065941100,4,-116.46678537508816,33.794181386277806,01/13/20 - 01/19/20
CA,06065941200,60,-116.5019562397034,33.83760098095601,01/13/20 - 01/19/20
MX,06065941200,8,-116.5019562397034,33.83760098095601,01/13/20 - 01/19/20
MY,06065941200,4,-116.5019562397034,33.83760098095601,01/13/20 - 01/19/20
CA,06065941300,16,-116.53683261562303,33.852210673640485,01/13/20 - 01/19/20
CA,06067000600,4,-121.49167726767921,38.585481077994835,01/13/20 - 01/19/20
CA,06067000700,28,-121.50270326015732,38.58187946326201,01/13/20 - 01/19/20
CN,06067000700,4,-121.50270326015732,38.58187946326201,01/13/20 - 01/19/20
KR,06067000700,4,-121.50270326015732,38.58187946326201,01/13/20 - 01/19/20
MX,06067000700,4,-121.50270326015732,38.58187946326201,01/13/20 - 01/19/20
NG,06067000700,4,-121.50270326015732,38.58187946326201,01/13/20 - 01/19/20
NZ,06067000700,4,-121.50270326015732,38.58187946326201,01/13/20 - 01/19/20
PH,06067000700,9,-121.50270326015732,38.58187946326201,01/13/20 - 01/19/20
TW,06067000700,4,-121.50270326015732,38.58187946326201,01/13/20 - 01/19/20
CA,06067000800,4,-121.50497435755825,38.57655559788112,01/13/20 - 01/19/20
ZA,06067000800,4,-121.50497435755825,38.57655559788112,01/13/20 - 01/19/20
CA,06067005002,4,-121.42651995418974,38.48488003028543,01/13/20 - 01/19/20
MX,06067005002,4,-121.42651995418974,38.48488003028543,01/13/20 - 01/19/20
CA,06067005601,4,-121.3922065808083,38.60320159728168,01/13/20 - 01/19/20
CO,06067005601,4,-121.3922065808083,38.60320159728168,01/13/20 - 01/19/20
CA,06067006900,9,-121.45751548307402,38.600890165366906,01/13/20 - 01/19/20
MX,06067006900,4,-121.45751548307402,38.600890165366906,01/13/20 - 01/19/20
CA,06067007015,4,-121.55262886916255,38.64850586162398,01/13/20 - 01/19/20
CA,06067007017,17,-121.54539061960868,38.619135481976315,01/13/20 - 01/19/20
CA,06067007417,4,-121.39489083397406,38.7139051471093,01/13/20 - 01/19/20
CA,06067008010,5,-121.28202057053325,38.63900704126415,01/13/20 - 01/19/20
CA,06067008136,4,-121.29539187876479,38.68560911167257,01/13/20 - 01/19/20
UA,06067008136,4,-121.29539187876479,38.68560911167257,01/13/20 - 01/19/20
CA,06067008141,4,-121.28131151657753,38.684133086710034,01/13/20 - 01/19/20
CA,06067008504,4,-121.18070074993281,38.651407703980205,01/13/20 - 01/19/20
CR,06067008504,8,-121.18070074993281,38.651407703980205,01/13/20 - 01/19/20
IL,06067008504,4,-121.18070074993281,38.651407703980205,01/13/20 - 01/19/20
CA,06067009310,4,-121.36203149103035,38.394492393564384,01/13/20 - 01/19/20
CA,06067009503,4,-121.30827500938928,38.271970878668725,01/13/20 - 01/19/20
CA,06069000200,4,-121.52251160574319,36.83283801952174,01/13/20 - 01/19/20
CA,06071000103,4,-117.75242244700229,34.015570449133094,01/13/20 - 01/19/20
MX,06071000103,8,-117.75242244700229,34.015570449133094,01/13/20 - 01/19/20
TW,06071000103,4,-117.75242244700229,34.015570449133094,01/13/20 - 01/19/20
CA,06071000826,5,-117.66054205770838,34.091742607267264,01/13/20 - 01/19/20
MX,06071000826,4,-117.66054205770838,34.091742607267264,01/13/20 - 01/19/20
CA,06071000903,4,-117.63925423029181,34.09620855723583,01/13/20 - 01/19/20
CA,06071001309,4,-117.62471176840461,34.07457331534582,01/13/20 - 01/19/20
MX,06071001309,8,-117.62471176840461,34.07457331534582,01/13/20 - 01/19/20
CA,06071001400,4,-117.65101116756418,34.06679772029188,01/13/20 - 01/19/20
CA,06071001600,14,-117.6180146727063,34.05777741214427,01/13/20 - 01/19/20
MX,06071001600,27,-117.6180146727063,34.05777741214427,01/13/20 - 01/19/20
PH,06071001600,4,-117.6180146727063,34.05777741214427,01/13/20 - 01/19/20
TW,06071001600,19,-117.6180146727063,34.05777741214427,01/13/20 - 01/19/20
VN,06071001600,8,-117.6180146727063,34.05777741214427,01/13/20 - 01/19/20
CA,06071001803,8,-117.61741013263801,34.04094398299413,01/13/20 - 01/19/20
MX,06071001803,12,-117.61741013263801,34.04094398299413,01/13/20 - 01/19/20
VN,06071001803,4,-117.61741013263801,34.04094398299413,01/13/20 - 01/19/20
CA,06071002010,4,-117.46937470141941,34.16105795060415,01/13/20 - 01/19/20
CA,06071002110,4,-117.56681516657609,34.090798283435014,01/13/20 - 01/19/20
IQ,06071002110,4,-117.56681516657609,34.090798283435014,01/13/20 - 01/19/20
MX,06071002110,12,-117.56681516657609,34.090798283435014,01/13/20 - 01/19/20
CA,06071002204,4,-117.50779618412155,34.073607487813604,01/13/20 - 01/19/20
MX,06071002204,25,-117.50779618412155,34.073607487813604,01/13/20 - 01/19/20
CA,06071002601,8,-117.45059367141936,34.054703361790686,01/13/20 - 01/19/20
MX,06071002601,29,-117.45059367141936,34.054703361790686,01/13/20 - 01/19/20
CA,06071004503,4,-117.38721683119074,34.21995444342713,01/13/20 - 01/19/20
CA,06071007000,4,-117.31343880272227,34.07445056408277,01/13/20 - 01/19/20
MX,06071007000,8,-117.31343880272227,34.07445056408277,01/13/20 - 01/19/20
CA,06071007109,8,-117.30728928283153,34.04214405811712,01/13/20 - 01/19/20
MX,06071007109,4,-117.30728928283153,34.04214405811712,01/13/20 - 01/19/20
CA,06071009500,4,-117.02645998067845,34.890631467733016,01/13/20 - 01/19/20
KR,06071009500,4,-117.02645998067845,34.890631467733016,01/13/20 - 01/19/20
MX,06071009500,8,-117.02645998067845,34.890631467733016,01/13/20 - 01/19/20
CA,06071010700,4,-114.67504838202196,34.824068841778626,01/13/20 - 01/19/20
CA,06071011900,4,-117.07543225847657,34.94399109730381,01/13/20 - 01/19/20
MX,06071011900,5,-117.07543225847657,34.94399109730381,01/13/20 - 01/19/20
CA,06071012700,47,-117.55576781938926,34.04905013758162,01/13/20 - 01/19/20
CO,06071012700,4,-117.55576781938926,34.04905013758162,01/13/20 - 01/19/20
MX,06071012700,33,-117.55576781938926,34.04905013758162,01/13/20 - 01/19/20
CA,06071025100,4,-114.81335991561367,34.50446119921088,01/13/20 - 01/19/20
CA,06071980200,10,-117.37179007235196,34.58528248110194,01/13/20 - 01/19/20
MX,06071980200,4,-117.37179007235196,34.58528248110194,01/13/20 - 01/19/20
CA,06073000100,8,-117.18589542405255,32.75300515979187,01/13/20 - 01/19/20
IR,06073000100,4,-117.18589542405255,32.75300515979187,01/13/20 - 01/19/20
MX,06073000100,16,-117.18589542405255,32.75300515979187,01/13/20 - 01/19/20
CA,06073000201,4,-117.17337750187987,32.75400280246414,01/13/20 - 01/19/20
MX,06073000201,9,-117.17337750187987,32.75400280246414,01/13/20 - 01/19/20
