orig_country,dest_state,visitor_flows,state_lng,state_lat,date_range
DO,36,1203,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
DZ,36,18,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
EC,36,316,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
EG,36,107,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
ET,36,4,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
GD,36,12,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
GE,36,50,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
GH,36,64,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
GM,36,28,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
GN,36,12,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
GQ,36,5,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
GT,36,60,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
GY,36,94,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
HN,36,39,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
HT,36,25,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
ID,36,458,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
IL,36,1886,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
IN,36,224,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
IQ,36,28,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
IR,36,118,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
JM,36,344,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
JO,36,56,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
JP,36,422,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
KE,36,66,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
KG,36,8,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
KH,36,4,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
KN,36,29,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
KR,36,1110,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
KW,36,89,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
KZ,36,24,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
LA,36,20,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
LB,36,24,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
LC,36,21,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
LK,36,12,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
LR,36,8,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
MA,36,103,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
MD,36,16,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
ME,36,8,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
MK,36,8,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
MM,36,8,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
MX,36,5099,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
MY,36,90,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
NA,36,12,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
NG,36,260,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
NI,36,17,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
NP,36,49,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
NZ,36,201,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
OM,36,40,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
PA,36,65,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
PE,36,265,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
PH,36,715,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
PK,36,210,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
PS,36,80,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
PY,36,9,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
QA,36,105,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
RS,36,51,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
RU,36,587,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
SA,36,295,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
SG,36,259,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
SN,36,21,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
SV,36,99,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
SY,36,30,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
TH,36,375,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
TJ,36,8,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
TN,36,4,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
TR,36,343,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
TT,36,362,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
TW,36,304,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
TZ,36,126,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
UA,36,243,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
UG,36,20,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
UY,36,201,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
UZ,36,121,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
VC,36,17,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
VE,36,119,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
VN,36,105,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
XK,36,4,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
ZA,36,772,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
ZW,36,4,-75.59654322164518,42.92123354806042,01/06/20 - 01/12/20
AE,37,9,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
AF,37,16,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
AL,37,4,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
AR,37,4,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
AU,37,194,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
BB,37,10,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
BO,37,8,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
BR,37,206,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
BS,37,21,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
BY,37,8,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
BZ,37,9,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
CA,37,733,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
CL,37,8,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
CN,37,24,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
CO,37,73,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
CR,37,26,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
CU,37,12,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
DO,37,61,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
EC,37,63,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
EG,37,28,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
GE,37,4,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
GT,37,48,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
HN,37,27,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
HT,37,4,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
ID,37,16,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
IL,37,32,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
IN,37,28,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
JM,37,30,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
JO,37,16,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
JP,37,75,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
KE,37,16,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
KH,37,8,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
KR,37,60,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
KW,37,37,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
LB,37,16,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
MA,37,9,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
MX,37,630,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
MY,37,4,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
NG,37,24,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
PE,37,13,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
PH,37,32,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
PK,37,16,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
QA,37,25,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
RU,37,4,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
SA,37,12,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
SG,37,24,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
SL,37,4,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
SV,37,4,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
TH,37,8,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
TJ,37,16,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
TR,37,49,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
TT,37,43,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
TW,37,8,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
TZ,37,12,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
VE,37,24,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
VN,37,77,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
ZA,37,82,-79.13090891837648,35.52603039243236,01/06/20 - 01/12/20
AE,39,28,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
AL,39,12,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
AR,39,8,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
AU,39,52,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
BF,39,4,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
BO,39,21,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
BR,39,52,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
CA,39,1251,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
CL,39,4,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
CN,39,18,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
CO,39,72,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
CR,39,12,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
DO,39,14,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
EG,39,16,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
ET,39,91,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
GH,39,8,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
GT,39,4,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
HN,39,5,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
ID,39,12,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
IL,39,12,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
IN,39,12,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
JM,39,16,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
JO,39,33,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
JP,39,40,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
KE,39,12,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
KG,39,4,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
KR,39,28,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
LB,39,14,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
MD,39,8,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
MX,39,405,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
NG,39,16,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
NP,39,29,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
PE,39,12,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
RU,39,8,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
SA,39,24,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
SG,39,4,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
SO,39,8,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
TH,39,4,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
TJ,39,6,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
TR,39,8,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
TT,39,4,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
UA,39,4,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
UG,39,8,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
UZ,39,25,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
VN,39,28,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
VU,39,4,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
ZA,39,17,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
ZW,39,20,-82.70937700691621,40.415486910016135,01/06/20 - 01/12/20
AE,40,17,-97.50822793037422,35.583464652524235,01/06/20 - 01/12/20
AR,40,12,-97.50822793037422,35.583464652524235,01/06/20 - 01/12/20
AU,40,4,-97.50822793037422,35.583464652524235,01/06/20 - 01/12/20
BR,40,52,-97.50822793037422,35.583464652524235,01/06/20 - 01/12/20
CA,40,414,-97.50822793037422,35.583464652524235,01/06/20 - 01/12/20
CO,40,16,-97.50822793037422,35.583464652524235,01/06/20 - 01/12/20
DO,40,4,-97.50822793037422,35.583464652524235,01/06/20 - 01/12/20
EC,40,36,-97.50822793037422,35.583464652524235,01/06/20 - 01/12/20
GT,40,5,-97.50822793037422,35.583464652524235,01/06/20 - 01/12/20
ID,40,8,-97.50822793037422,35.583464652524235,01/06/20 - 01/12/20
IQ,40,12,-97.50822793037422,35.583464652524235,01/06/20 - 01/12/20
IR,40,12,-97.50822793037422,35.583464652524235,01/06/20 - 01/12/20
JP,40,12,-97.50822793037422,35.583464652524235,01/06/20 - 01/12/20
KG,40,4,-97.50822793037422,35.583464652524235,01/06/20 - 01/12/20
KR,40,16,-97.50822793037422,35.583464652524235,01/06/20 - 01/12/20
MA,40,8,-97.50822793037422,35.583464652524235,01/06/20 - 01/12/20
MM,40,12,-97.50822793037422,35.583464652524235,01/06/20 - 01/12/20
MX,40,597,-97.50822793037422,35.583464652524235,01/06/20 - 01/12/20
NG,40,9,-97.50822793037422,35.583464652524235,01/06/20 - 01/12/20
NZ,40,42,-97.50822793037422,35.583464652524235,01/06/20 - 01/12/20
PH,40,8,-97.50822793037422,35.583464652524235,01/06/20 - 01/12/20
PK,40,4,-97.50822793037422,35.583464652524235,01/06/20 - 01/12/20
RS,40,4,-97.50822793037422,35.583464652524235,01/06/20 - 01/12/20
SO,40,4,-97.50822793037422,35.583464652524235,01/06/20 - 01/12/20
VN,40,24,-97.50822793037422,35.583464652524235,01/06/20 - 01/12/20
AE,41,8,-120.60525631019901,43.94045138675371,01/06/20 - 01/12/20
AM,41,21,-120.60525631019901,43.94045138675371,01/06/20 - 01/12/20
AR,41,4,-120.60525631019901,43.94045138675371,01/06/20 - 01/12/20
AU,41,152,-120.60525631019901,43.94045138675371,01/06/20 - 01/12/20
BR,41,28,-120.60525631019901,43.94045138675371,01/06/20 - 01/12/20
BT,41,4,-120.60525631019901,43.94045138675371,01/06/20 - 01/12/20
BY,41,9,-120.60525631019901,43.94045138675371,01/06/20 - 01/12/20
CA,41,799,-120.60525631019901,43.94045138675371,01/06/20 - 01/12/20
CN,41,28,-120.60525631019901,43.94045138675371,01/06/20 - 01/12/20
CO,41,32,-120.60525631019901,43.94045138675371,01/06/20 - 01/12/20
CR,41,36,-120.60525631019901,43.94045138675371,01/06/20 - 01/12/20
EC,41,4,-120.60525631019901,43.94045138675371,01/06/20 - 01/12/20
EG,41,8,-120.60525631019901,43.94045138675371,01/06/20 - 01/12/20
GH,41,4,-120.60525631019901,43.94045138675371,01/06/20 - 01/12/20
GT,41,8,-120.60525631019901,43.94045138675371,01/06/20 - 01/12/20
ID,41,57,-120.60525631019901,43.94045138675371,01/06/20 - 01/12/20
IL,41,87,-120.60525631019901,43.94045138675371,01/06/20 - 01/12/20
IN,41,12,-120.60525631019901,43.94045138675371,01/06/20 - 01/12/20
JP,41,32,-120.60525631019901,43.94045138675371,01/06/20 - 01/12/20
KR,41,44,-120.60525631019901,43.94045138675371,01/06/20 - 01/12/20
KZ,41,12,-120.60525631019901,43.94045138675371,01/06/20 - 01/12/20
MD,41,8,-120.60525631019901,43.94045138675371,01/06/20 - 01/12/20
MX,41,545,-120.60525631019901,43.94045138675371,01/06/20 - 01/12/20
MY,41,28,-120.60525631019901,43.94045138675371,01/06/20 - 01/12/20
NG,41,4,-120.60525631019901,43.94045138675371,01/06/20 - 01/12/20
NZ,41,16,-120.60525631019901,43.94045138675371,01/06/20 - 01/12/20
PE,41,4,-120.60525631019901,43.94045138675371,01/06/20 - 01/12/20
PH,41,4,-120.60525631019901,43.94045138675371,01/06/20 - 01/12/20
PK,41,5,-120.60525631019901,43.94045138675371,01/06/20 - 01/12/20
RS,41,8,-120.60525631019901,43.94045138675371,01/06/20 - 01/12/20
SA,41,11,-120.60525631019901,43.94045138675371,01/06/20 - 01/12/20
TH,41,24,-120.60525631019901,43.94045138675371,01/06/20 - 01/12/20
TW,41,4,-120.60525631019901,43.94045138675371,01/06/20 - 01/12/20
UG,41,12,-120.60525631019901,43.94045138675371,01/06/20 - 01/12/20
VN,41,8,-120.60525631019901,43.94045138675371,01/06/20 - 01/12/20
ZA,41,13,-120.60525631019901,43.94045138675371,01/06/20 - 01/12/20
AE,42,32,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
AF,42,4,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
AG,42,4,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
AL,42,8,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
AR,42,24,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
AU,42,159,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
BB,42,5,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
BO,42,8,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
BR,42,207,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
BS,42,8,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
CA,42,1422,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
CN,42,60,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
CO,42,81,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
CR,42,36,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
CU,42,67,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
DO,42,131,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
EC,42,30,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
EG,42,8,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
GE,42,35,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
GT,42,8,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
GY,42,8,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
HN,42,12,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
ID,42,36,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
IL,42,65,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
IN,42,56,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
IQ,42,4,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
JM,42,20,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
JO,42,12,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
JP,42,29,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
KE,42,12,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
KG,42,13,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
KH,42,29,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
KN,42,4,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
KR,42,36,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
KW,42,28,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
LA,42,4,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
MA,42,8,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
MD,42,20,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
MU,42,4,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
MX,42,497,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
MY,42,12,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
NG,42,32,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
NI,42,4,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
NZ,42,21,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
PA,42,9,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
PE,42,18,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
PH,42,12,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
PK,42,45,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
QA,42,18,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
RS,42,8,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
RU,42,28,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
SA,42,8,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
SG,42,32,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
SL,42,8,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
SN,42,12,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
SR,42,16,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
SY,42,4,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
TH,42,8,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
TR,42,16,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
TT,42,4,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
TW,42,13,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
TZ,42,4,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
UA,42,60,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
UZ,42,61,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
VE,42,4,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
VN,42,52,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
XK,42,4,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
ZA,42,32,-77.83893800628347,40.896700506452106,01/06/20 - 01/12/20
AE,45,8,-80.86459715523999,33.87785606967731,01/06/20 - 01/12/20
AF,45,12,-80.86459715523999,33.87785606967731,01/06/20 - 01/12/20
AG,45,4,-80.86459715523999,33.87785606967731,01/06/20 - 01/12/20
AR,45,42,-80.86459715523999,33.87785606967731,01/06/20 - 01/12/20
AU,45,52,-80.86459715523999,33.87785606967731,01/06/20 - 01/12/20
BB,45,12,-80.86459715523999,33.87785606967731,01/06/20 - 01/12/20
BR,45,24,-80.86459715523999,33.87785606967731,01/06/20 - 01/12/20
CA,45,348,-80.86459715523999,33.87785606967731,01/06/20 - 01/12/20
CL,45,8,-80.86459715523999,33.87785606967731,01/06/20 - 01/12/20
CN,45,36,-80.86459715523999,33.87785606967731,01/06/20 - 01/12/20
CO,45,60,-80.86459715523999,33.87785606967731,01/06/20 - 01/12/20
CR,45,8,-80.86459715523999,33.87785606967731,01/06/20 - 01/12/20
EC,45,4,-80.86459715523999,33.87785606967731,01/06/20 - 01/12/20
GT,45,4,-80.86459715523999,33.87785606967731,01/06/20 - 01/12/20
GY,45,12,-80.86459715523999,33.87785606967731,01/06/20 - 01/12/20
HN,45,4,-80.86459715523999,33.87785606967731,01/06/20 - 01/12/20
IL,45,8,-80.86459715523999,33.87785606967731,01/06/20 - 01/12/20
IN,45,12,-80.86459715523999,33.87785606967731,01/06/20 - 01/12/20
JM,45,44,-80.86459715523999,33.87785606967731,01/06/20 - 01/12/20
JP,45,52,-80.86459715523999,33.87785606967731,01/06/20 - 01/12/20
KR,45,21,-80.86459715523999,33.87785606967731,01/06/20 - 01/12/20
MW,45,4,-80.86459715523999,33.87785606967731,01/06/20 - 01/12/20
MX,45,286,-80.86459715523999,33.87785606967731,01/06/20 - 01/12/20
NE,45,8,-80.86459715523999,33.87785606967731,01/06/20 - 01/12/20
NG,45,5,-80.86459715523999,33.87785606967731,01/06/20 - 01/12/20
PA,45,8,-80.86459715523999,33.87785606967731,01/06/20 - 01/12/20
PE,45,4,-80.86459715523999,33.87785606967731,01/06/20 - 01/12/20
PH,45,6,-80.86459715523999,33.87785606967731,01/06/20 - 01/12/20
PK,45,8,-80.86459715523999,33.87785606967731,01/06/20 - 01/12/20
QA,45,48,-80.86459715523999,33.87785606967731,01/06/20 - 01/12/20
RU,45,12,-80.86459715523999,33.87785606967731,01/06/20 - 01/12/20
SG,45,4,-80.86459715523999,33.87785606967731,01/06/20 - 01/12/20
UA,45,32,-80.86459715523999,33.87785606967731,01/06/20 - 01/12/20
VN,45,12,-80.86459715523999,33.87785606967731,01/06/20 - 01/12/20
ZA,45,4,-80.86459715523999,33.87785606967731,01/06/20 - 01/12/20
ZW,45,8,-80.86459715523999,33.87785606967731,01/06/20 - 01/12/20
AE,47,4,-86.34341233023729,35.84298014361061,01/06/20 - 01/12/20
AG,47,8,-86.34341233023729,35.84298014361061,01/06/20 - 01/12/20
AO,47,4,-86.34341233023729,35.84298014361061,01/06/20 - 01/12/20
AU,47,144,-86.34341233023729,35.84298014361061,01/06/20 - 01/12/20
BD,47,4,-86.34341233023729,35.84298014361061,01/06/20 - 01/12/20
BR,47,165,-86.34341233023729,35.84298014361061,01/06/20 - 01/12/20
BS,47,8,-86.34341233023729,35.84298014361061,01/06/20 - 01/12/20
BY,47,4,-86.34341233023729,35.84298014361061,01/06/20 - 01/12/20
CA,47,664,-86.34341233023729,35.84298014361061,01/06/20 - 01/12/20
CN,47,8,-86.34341233023729,35.84298014361061,01/06/20 - 01/12/20
CO,47,12,-86.34341233023729,35.84298014361061,01/06/20 - 01/12/20
CR,47,4,-86.34341233023729,35.84298014361061,01/06/20 - 01/12/20
DJ,47,8,-86.34341233023729,35.84298014361061,01/06/20 - 01/12/20
DO,47,16,-86.34341233023729,35.84298014361061,01/06/20 - 01/12/20
EG,47,4,-86.34341233023729,35.84298014361061,01/06/20 - 01/12/20
GE,47,4,-86.34341233023729,35.84298014361061,01/06/20 - 01/12/20
GT,47,8,-86.34341233023729,35.84298014361061,01/06/20 - 01/12/20
